course_ID,short_name,long_name,status,blueprint_course_id
236,Social Studies: Grade 3-40032Z0-Hartage-PeriodSocStudies,Social Studies: Grade 3-40032Z0-Hartage-PeriodSocStudies,active,
236,Social Studies: Grade 3-40032Z0-Hartage-PeriodSocStudies,Social Studies: Grade 3-40032Z0-Hartage-PeriodSocStudies,active,
238,Social Studies: Grade 4-40042Z0-Aldman-PeriodSocStudies,Social Studies: Grade 4-40042Z0-Aldman-PeriodSocStudies,active,
238,Social Studies: Grade 4-40042Z0-Aldman-PeriodSocStudies,Social Studies: Grade 4-40042Z0-Aldman-PeriodSocStudies,active,
239,Social Studies: Grade 4-40042Z0-Moore-PeriodSocStudies,Social Studies: Grade 4-40042Z0-Moore-PeriodSocStudies,active,
239,Social Studies: Grade 4-40042Z0-Moore-PeriodSocStudies,Social Studies: Grade 4-40042Z0-Moore-PeriodSocStudies,active,
308,Social Studies: Grade 4-4004AZ0-Harris-PeriodSocStudies,Social Studies: Grade 4-4004AZ0-Harris-PeriodSocStudies,active,
308,Social Studies: Grade 4-4004AZ0-Harris-PeriodSocStudies,Social Studies: Grade 4-4004AZ0-Harris-PeriodSocStudies,active,
279,Social Studies: Grade 5-40052Z0-Alsop-PeriodSocStudies,Social Studies: Grade 5-40052Z0-Alsop-PeriodSocStudies,active,
279,Social Studies: Grade 5-40052Z0-Alsop-PeriodSocStudies,Social Studies: Grade 5-40052Z0-Alsop-PeriodSocStudies,active,
240,Social Studies: Grade 5-40052Z0-New-PeriodSocStudies,Social Studies: Grade 5-40052Z0-New-PeriodSocStudies,active,
240,Social Studies: Grade 5-40052Z0-New-PeriodSocStudies,Social Studies: Grade 5-40052Z0-New-PeriodSocStudies,active,
312,Social Studies: Grade 5-4005AZ0-Harris-PeriodSocStudies,Social Studies: Grade 5-4005AZ0-Harris-PeriodSocStudies,active,
312,Social Studies: Grade 5-4005AZ0-Harris-PeriodSocStudies,Social Studies: Grade 5-4005AZ0-Harris-PeriodSocStudies,active,
241,Social Studies: Grade 6-40062Y0-Hammel-PeriodSocStudies,Social Studies: Grade 6-40062Y0-Hammel-PeriodSocStudies,active,40062Y0
241,Social Studies: Grade 6-40062Y0-Hammel-PeriodSocStudies,Social Studies: Grade 6-40062Y0-Hammel-PeriodSocStudies,active,40062Y0
241,Social Studies: Grade 6-40062Y0-Liriano-PeriodSocStudies,Social Studies: Grade 6-40062Y0-Liriano-PeriodSocStudies,active,40062Y0
241,Social Studies: Grade 6-40062Y0-Liriano-PeriodSocStudies,Social Studies: Grade 6-40062Y0-Liriano-PeriodSocStudies,active,40062Y0
241,Social Studies: Grade 6-40062Y0-Sheppard-PeriodSocStudies,Social Studies: Grade 6-40062Y0-Sheppard-PeriodSocStudies,active,40062Y0
241,Social Studies: Grade 6-40062Y0-Sheppard-PeriodSocStudies,Social Studies: Grade 6-40062Y0-Sheppard-PeriodSocStudies,active,40062Y0
261,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,active,40072Y0
261,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,active,40072Y0
289,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,active,40072Y0
289,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,Social Studies: Grade 7-40072Y0-Lawson-PeriodSocStudies,active,40072Y0
316,Social Studies: Grade 7-4007AY0-Harris-PeriodSocStudies,Social Studies: Grade 7-4007AY0-Harris-PeriodSocStudies,active,
316,Social Studies: Grade 7-4007AY0-Harris-PeriodSocStudies,Social Studies: Grade 7-4007AY0-Harris-PeriodSocStudies,active,
295,Social Studies: Grade 8-40082Y0-Lawson-PeriodSocStudies,Social Studies: Grade 8-40082Y0-Lawson-PeriodSocStudies,active,40082Y0
295,Social Studies: Grade 8-40082Y0-Lawson-PeriodSocStudies,Social Studies: Grade 8-40082Y0-Lawson-PeriodSocStudies,active,40082Y0
232,Social Studies: Kindergarten-40002Z0-Coleman-PeriodSocStudies,Social Studies: Kindergarten-40002Z0-Coleman-PeriodSocStudies,active,
232,Social Studies: Kindergarten-40002Z0-Coleman-PeriodSocStudies,Social Studies: Kindergarten-40002Z0-Coleman-PeriodSocStudies,active,
231,Social Studies: Kindergarten-40002Z0-Gist-PeriodSocStudies,Social Studies: Kindergarten-40002Z0-Gist-PeriodSocStudies,active,
231,Social Studies: Kindergarten-40002Z0-Gist-PeriodSocStudies,Social Studies: Kindergarten-40002Z0-Gist-PeriodSocStudies,active,
300,Social Studies: Kindergarten-4000AZ0-Harris-PeriodSocStudies,Social Studies: Kindergarten-4000AZ0-Harris-PeriodSocStudies,active,
300,Social Studies: Kindergarten-4000AZ0-Harris-PeriodSocStudies,Social Studies: Kindergarten-4000AZ0-Harris-PeriodSocStudies,active,
